sex,init_bmi,chng_bmi,age,n_microbiol,pancreatic_enzyme_suppl,lag_fev,lag_bmi,pred,lower,upper,ageg,vary,weight_cat
F,19.8,11.100000000000001,10,14.521808818119705,TRUE,70,30.900000000000002,14.113590202214201,11.041024062731708,17.186156341696694,Child,Change in BMI,Overweight
F,19.8,11.200000000000001,10,14.521808818119705,TRUE,70,31,14.099006028046944,10.98427585195999,17.213736204133895,Child,Change in BMI,Overweight
F,19.8,11.3,10,14.521808818119705,TRUE,70,31.1,14.08325638430539,10.926132015635654,17.240380752975128,Child,Change in BMI,Overweight
F,19.8,11.4,10,14.521808818119705,TRUE,70,31.200000000000003,14.066354499067874,10.866603386149226,17.26610561198652,Child,Change in BMI,Overweight
F,19.8,11.5,10,14.521808818119705,TRUE,70,31.3,14.048313511548645,10.805700505882307,17.290926517214984,Child,Change in BMI,Overweight
F,19.8,11.600000000000001,10,14.521808818119705,TRUE,70,31.400000000000002,14.02914647209793,10.743433628694866,17.314859315500993,Child,Change in BMI,Overweight
F,19.8,11.700000000000001,10,14.521808818119705,TRUE,70,31.5,14.008866342201822,10.679812721511718,17.337919962891927,Child,Change in BMI,Overweight
F,19.8,11.8,10,14.521808818119705,TRUE,70,31.6,13.98748599448242,10.614847466009934,17.360124522954905,Child,Change in BMI,Overweight
F,19.8,11.9,10,14.521808818119705,TRUE,70,31.700000000000003,13.965018212697736,10.54854726040826,17.38148916498721,Child,Change in BMI,Overweight
F,19.8,12,10,14.521808818119705,TRUE,70,31.8,13.941475691741692,10.48092122136007,17.402030162123314,Child,Change in BMI,Overweight
F,19.8,12.100000000000001,10,14.521808818119705,TRUE,70,31.900000000000002,13.916871037644169,10.411978185951057,17.42176388933728,Child,Change in BMI,Overweight
F,19.8,12.200000000000001,10,14.521808818119705,TRUE,70,32,13.891216767571006,10.341726713802602,17.440706821339408,Child,Change in BMI,Overweight
F,19.8,12.3,10,14.521808818119705,TRUE,70,32.1,13.864525309823934,10.270175089281746,17.45887553036612,Child,Change in BMI,Overweight
F,19.8,12.4,10,14.521808818119705,TRUE,70,32.2,13.836809003840637,10.19733132381873,17.476286683862543,Child,Change in BMI,Overweight
F,19.8,12.5,10,14.521808818119705,TRUE,70,32.3,13.80808010019477,10.123203158332576,17.492957042056965,Child,Change in BMI,Overweight
F,19.8,12.600000000000001,10,14.521808818119705,TRUE,70,32.400000000000006,13.778350760595846,10.047798065765036,17.508903455426655,Child,Change in BMI,Overweight
F,19.8,12.700000000000001,10,14.521808818119705,TRUE,70,32.5,13.747633057889404,9.971123253723693,17.524142862055115,Child,Change in BMI,Overweight
F,19.8,12.8,10,14.521808818119705,TRUE,70,32.6,13.715938976056858,9.893185667233578,17.53869228488014,Child,Change in BMI,Overweight
F,19.8,12.9,10,14.521808818119705,TRUE,70,32.7,13.683280410215577,9.8139919915979,17.55256882883325,Child,Change in BMI,Overweight
F,19.8,13,10,14.521808818119705,TRUE,70,32.8,13.64966916661888,9.73354865536722,17.565789677870537,Child,Change in BMI,Overweight
F,19.8,13.100000000000001,10,14.521808818119705,TRUE,70,32.900000000000006,13.615116962655977,9.651861833416596,17.578372091895357,Child,Change in BMI,Overweight
F,19.8,13.200000000000001,10,14.521808818119705,TRUE,70,33,13.579635426852091,9.568937450130287,17.590333403573894,Child,Change in BMI,Overweight
F,19.8,13.3,10,14.521808818119705,TRUE,70,33.1,13.543236098868304,9.484781182692611,17.601691015043997,Child,Change in BMI,Overweight
F,19.8,13.4,10,14.521808818119705,TRUE,70,33.2,13.505930429501666,9.399398464484392,17.61246239451894,Child,Change in BMI,Overweight
F,19.8,13.5,10,14.521808818119705,TRUE,70,33.3,13.467729780685184,9.312794488583254,17.622665072787115,Child,Change in BMI,Overweight
F,19.8,13.600000000000001,10,14.521808818119705,TRUE,70,33.400000000000006,13.428645425487758,9.224974211366252,17.632316639609265,Child,Change in BMI,Overweight
F,19.8,13.700000000000001,10,14.521808818119705,TRUE,70,33.5,13.388688548114276,9.13594235621332,17.64143474001523,Child,Change in BMI,Overweight
F,19.8,13.8,10,14.521808818119705,TRUE,70,33.6,13.347870243905493,9.045703417309051,17.650037070501938,Child,Change in BMI,Overweight
F,19.8,13.9,10,14.521808818119705,TRUE,70,33.7,13.306201519338174,8.954261663541129,17.65814137513522,Child,Change in BMI,Overweight
F,19.8,14,10,14.521808818119705,TRUE,70,33.8,13.263693292024984,8.861621142492423,17.665765441557546,Child,Change in BMI,Overweight
F,19.8,14.100000000000001,10,14.521808818119705,TRUE,70,33.900000000000006,13.220356390714503,8.767785684524386,17.672927096904623,Child,Change in BMI,Overweight
F,19.8,14.200000000000001,10,14.521808818119705,TRUE,70,34,13.1762015552913,8.672758906948872,17.67964420363373,Child,Change in BMI,Overweight
F,19.8,14.3,10,14.521808818119705,TRUE,70,34.1,13.131239436775827,8.576544218284933,17.68593465526672,Child,Change in BMI,Overweight
F,19.8,14.4,10,14.521808818119705,TRUE,70,34.2,13.085480597324516,8.479144822597743,17.69181637205129,Child,Change in BMI,Overweight
F,19.8,14.5,10,14.521808818119705,TRUE,70,34.3,13.03893551022971,8.38056372391566,17.69730729654376,Child,Change in BMI,Overweight
F,19.8,14.600000000000001,10,14.521808818119705,TRUE,70,34.400000000000006,12.991614559919686,8.28080373072201,17.702425389117362,Child,Change in BMI,Overweight
F,19.8,14.700000000000001,10,14.521808818119705,TRUE,70,34.5,12.943528041958668,8.179867460517585,17.70718862339975,Child,Change in BMI,Overweight
F,19.8,14.8,10,14.521808818119705,TRUE,70,34.6,12.894686163046817,8.077757344449637,17.711614981643997,Child,Change in BMI,Overweight
F,19.8,14.9,10,14.521808818119705,TRUE,70,34.7,12.845099041020227,7.974475632003269,17.715722450037184,Child,Change in BMI,Overweight
F,19.8,15,10,14.521808818119705,TRUE,70,34.8,12.794776704850936,7.870024395750634,17.719529013951238,Child,Change in BMI,Overweight
F,19.8,15.100000000000001,10,14.521808818119705,TRUE,70,34.900000000000006,12.743729094646895,7.764405536153363,17.723052653140428,Child,Change in BMI,Overweight
F,19.8,15.200000000000001,10,14.521808818119705,TRUE,70,35,12.69196606165202,7.657620786413613,17.726311336890426,Child,Change in BMI,Overweight
F,19.8,15.3,10,14.521808818119705,TRUE,70,35.1,12.639497368246133,7.549671717368567,17.729323019123697,Child,Change in BMI,Overweight
F,19.8,15.4,10,14.521808818119705,TRUE,70,35.2,12.586332687945017,7.440559742423715,17.73210563346632,Child,Change in BMI,Overweight
F,19.8,15.5,10,14.521808818119705,TRUE,70,35.3,12.5324816054004,7.330286122519518,17.734677088281284,Child,Change in BMI,Overweight
F,19.8,15.600000000000001,10,14.521808818119705,TRUE,70,35.400000000000006,12.477953616399898,7.2188519711263535,17.73705526167344,Child,Change in BMI,Overweight
F,19.8,15.700000000000001,10,14.521808818119705,TRUE,70,35.5,12.422758127867125,7.106258259262621,17.73925799647163,Child,Change in BMI,Overweight
F,19.8,15.8,10,14.521808818119705,TRUE,70,35.6,12.366904457861578,6.992505820530192,17.741303095192965,Child,Change in BMI,Overweight
F,19.8,15.9,10,14.521808818119705,TRUE,70,35.7,12.31040183557872,6.877595356162356,17.743208314995083,Child,Change in BMI,Overweight
F,19.8,16,10,14.521808818119705,TRUE,70,35.8,12.25325940134996,6.761527440078366,17.744991362621555,Child,Change in BMI,Overweight
F,19.8,16.1,10,14.521808818119705,TRUE,70,35.900000000000006,12.195486206642585,6.644302523939194,17.746669889345974,Child,Change in BMI,Overweight
F,19.8,16.2,10,14.521808818119705,TRUE,70,36,12.137091214059911,6.525920942199348,17.748261485920473,Child,Change in BMI,Overweight
F,19.8,16.3,10,14.521808818119705,TRUE,70,36.1,12.078083297341104,6.406382917148569,17.74978367753364,Child,Change in BMI,Overweight
F,19.8,16.400000000000002,10,14.521808818119705,TRUE,70,36.2,12.018471241361311,6.285688563938733,17.75125391878389,Child,Change in BMI,Overweight
F,19.8,16.5,10,14.521808818119705,TRUE,70,36.3,11.958263742131614,6.163837895589918,17.75268958867331,Child,Change in BMI,Overweight
F,19.8,16.6,10,14.521808818119705,TRUE,70,36.400000000000006,11.897469406799004,6.040830827970507,17.754107985627503,Child,Change in BMI,Overweight
F,19.8,16.7,10,14.521808818119705,TRUE,70,36.5,11.836096753646444,5.916667184746115,17.755526322546775,Child,Change in BMI,Overweight
F,19.8,16.8,10,14.521808818119705,TRUE,70,36.6,11.774154212092814,5.7913467022917295,17.756961721893898,Child,Change in BMI,Overweight
F,19.8,16.900000000000002,10,14.521808818119705,TRUE,70,36.7,11.711650122692916,5.664869034562358,17.758431210823474,Child,Change in BMI,Overweight
F,19.8,17,10,14.521808818119705,TRUE,70,36.8,11.648592737137529,5.537233757916849,17.75995171635821,Child,Change in BMI,Overweight
F,19.8,17.1,10,14.521808818119705,TRUE,70,36.900000000000006,11.584990218253322,5.408440375889965,17.76154006061668,Child,Change in BMI,Overweight
F,19.8,17.2,10,14.521808818119705,TRUE,70,37,11.520850640002937,5.278488323908178,17.763212956097696,Child,Change in BMI,Overweight
F,19.8,17.3,10,14.521808818119705,TRUE,70,37.1,11.456181987484936,5.147376973944137,17.764987001025734,Child,Change in BMI,Overweight
F,19.8,17.400000000000002,10,14.521808818119705,TRUE,70,37.2,11.390992156933804,5.015105639105687,17.76687867476192,Child,Change in BMI,Overweight
F,19.8,17.5,10,14.521808818119705,TRUE,70,37.3,11.32528895571999,4.881673578154919,17.768904333285064,Child,Change in BMI,Overweight
F,19.8,17.6,10,14.521808818119705,TRUE,70,37.400000000000006,11.259080102349863,4.747079999953039,17.77108020474669,Child,Change in BMI,Overweight
F,19.8,17.7,10,14.521808818119705,TRUE,70,37.5,11.192373226465735,4.611324067827341,17.77342238510413,Child,Change in BMI,Overweight
F,19.8,17.8,10,14.521808818119705,TRUE,70,37.6,11.125175868845838,4.474404903856137,17.77594683383554,Child,Change in BMI,Overweight
F,19.8,17.900000000000002,10,14.521808818119705,TRUE,70,37.7,11.057495481404368,4.336321593068511,17.778669369740225,Child,Change in BMI,Overweight
F,19.8,18,10,14.521808818119705,TRUE,70,37.8,10.989339427191446,4.197073187555075,17.781605666827815,Child,Change in BMI,Overweight
F,19.8,18.1,10,14.521808818119705,TRUE,70,37.900000000000006,10.920714980393099,4.056658710486879,17.78477125029932,Child,Change in BMI,Overweight
F,19.8,18.2,10,14.521808818119705,TRUE,70,38,10.85162932633133,3.915077160039533,17.788181492623128,Child,Change in BMI,Overweight
F,19.8,18.3,10,14.521808818119705,TRUE,70,38.1,10.782089561464076,3.7723275132195404,17.791851609708612,Child,Change in BMI,Overweight
F,19.8,18.400000000000002,10,14.521808818119705,TRUE,70,38.2,10.712102693385184,3.6284087295907073,17.79579665717966,Child,Change in BMI,Overweight
F,19.8,18.5,10,14.521808818119705,TRUE,70,38.3,10.641675640824461,3.483319754898127,17.800031526750796,Child,Change in BMI,Overweight
F,19.8,18.6,10,14.521808818119705,TRUE,70,38.400000000000006,10.570815233647629,3.3370595245877848,17.80457094270747,Child,Change in BMI,Overweight
F,19.8,18.7,10,14.521808818119705,TRUE,70,38.5,10.499528212856376,3.1896269672200592,17.809429458492694,Child,Change in BMI,Overweight
F,19.8,18.8,10,14.521808818119705,TRUE,70,38.6,10.42782123058829,3.041021007775261,17.81462145340132,Child,Change in BMI,Overweight
F,19.8,18.900000000000002,10,14.521808818119705,TRUE,70,38.7,10.355700850116921,2.8912405708503233,17.82016112938352,Child,Change in BMI,Overweight
F,19.8,19,10,14.521808818119705,TRUE,70,38.8,10.283173545851763,2.7402845837450682,17.826062507958458,Child,Change in BMI,Overweight
F,19.8,19.1,10,14.521808818119705,TRUE,70,38.900000000000006,10.210245703338204,2.588151979437354,17.832339427239056,Child,Change in BMI,Overweight
F,19.8,19.200000000000003,10,14.521808818119705,TRUE,70,39,10.136923619257628,2.434841699446637,17.83900553906862,Child,Change in BMI,Overweight
F,19.8,19.3,10,14.521808818119705,TRUE,70,39.1,10.063213501427294,2.2803526965849175,17.84607430626967,Child,Change in BMI,Overweight
F,19.8,19.400000000000002,10,14.521808818119705,TRUE,70,39.2,9.989121468800437,2.1246839375955426,17.853559000005333,Child,Change in BMI,Overweight
F,19.8,19.5,10,14.521808818119705,TRUE,70,39.3,9.91465355146622,1.9678344056792527,17.861472697253188,Child,Change in BMI,Overweight
F,19.8,19.6,10,14.521808818119705,TRUE,70,39.400000000000006,9.839815690649727,1.8098031029079031,17.86982827839155,Child,Change in BMI,Overweight
F,19.8,19.700000000000003,10,14.521808818119705,TRUE,70,39.5,9.764613738712015,1.6505890525262625,17.878638424897765,Child,Change in BMI,Overweight
F,19.8,19.8,10,14.521808818119705,TRUE,70,39.6,9.689053459150035,1.490191301142172,17.887915617157898,Child,Change in BMI,Overweight
F,19.8,19.900000000000002,10,14.521808818119705,TRUE,70,39.7,9.613140526596695,1.3286089208061433,17.897672132387246,Child,Change in BMI,Overweight
F,19.8,20,10,14.521808818119705,TRUE,70,39.8,9.536880526820841,1.1658410109810635,17.90792004266062,Child,Change in BMI,Overweight
F,23.1,0,10,14.521808818119705,TRUE,70,23.1,6.623313249133533,6.163705682921366,7.0829208153457,Child,Change in BMI,Obese
F,23.1,0.1,10,14.521808818119705,TRUE,70,23.200000000000003,6.775980689073724,6.3143078392248135,7.237653538922634,Child,Change in BMI,Obese
F,23.1,0.2,10,14.521808818119705,TRUE,70,23.3,6.925987217917925,6.461861585250062,7.390112850585788,Child,Change in BMI,Obese
F,23.1,0.30000000000000004,10,14.521808818119705,TRUE,70,23.400000000000002,7.073353728269979,6.6063573253840335,7.540350131155925,Child,Change in BMI,Obese
F,23.1,0.4,10,14.521808818119705,TRUE,70,23.5,7.218101023869631,6.74778453098326,7.688417516756001,Child,Change in BMI,Obese
F,23.1,0.5,10,14.521808818119705,TRUE,70,23.6,7.36024981959259,6.886132227937355,7.8343674112478245,Child,Change in BMI,Obese
F,23.1,0.6000000000000001,10,14.521808818119705,TRUE,70,23.700000000000003,7.499820741450483,7.021389484629104,7.978251998271862,Child,Change in BMI,Obese
F,23.1,0.7000000000000001,10,14.521808818119705,TRUE,70,23.8,7.636834326590891,7.153545890752292,8.12012276242949,Child,Change in BMI,Obese
F,23.1,0.8,10,14.521808818119705,TRUE,70,23.900000000000002,7.771311023297307,7.282592016530578,8.260030030064035,Child,Change in BMI,Obese
F,23.1,0.9,10,14.521808818119705,TRUE,70,24,7.903271190989188,7.408519841526625,8.398022540451752,Child,Change in BMI,Obese
F,23.1,1,10,14.521808818119705,TRUE,70,24.1,8.032735100221913,7.5313231425358245,8.534147057908003,Child,Change in BMI,Obese
F,23.1,1.1,10,14.521808818119705,TRUE,70,24.200000000000003,8.159722932686787,7.650997831059396,8.668448034314178,Child,Change in BMI,Obese
F,23.1,1.2000000000000002,10,14.521808818119705,TRUE,70,24.3,8.284254781211072,7.767542232508084,8.800967329914059,Child,Change in BMI,Obese
F,23.1,1.3,10,14.521808818119705,TRUE,70,24.400000000000002,8.406350649757952,7.880957301490758,8.931743998025146,Child,Change in BMI,Obese
F,23.1,1.4000000000000001,10,14.521808818119705,TRUE,70,24.5,8.526030453426554,7.991246770121093,9.060814136732013,Child,Change in BMI,Obese
F,23.1,1.5,10,14.521808818119705,TRUE,70,24.6,8.643314018451942,8.098417229018953,9.188210807884932,Child,Change in BMI,Obese
F,23.1,1.6,10,14.521808818119705,TRUE,70,24.700000000000003,8.7582210822051,8.202478143368147,9.313964021042054,Child,Change in BMI,Obese
F,23.1,1.7000000000000002,10,14.521808818119705,TRUE,70,24.8,8.870771293192979,8.303441808810874,9.438100777575084,Child,Change in BMI,Obese
F,23.1,1.8,10,14.521808818119705,TRUE,70,24.900000000000002,8.980984211058432,8.401323253942676,9.560645168174188,Child,Change in BMI,Obese
F,23.1,1.9000000000000001,10,14.521808818119705,TRUE,70,25,9.08887930658027,8.496140097609965,9.681618515550577,Child,Change in BMI,Obese
F,23.1,2,10,14.521808818119705,TRUE,70,25.1,9.194475961673247,8.587912370055442,9.801039553291051,Child,Change in BMI,Obese
F,23.1,2.1,10,14.521808818119705,TRUE,70,25.200000000000003,9.297793469388022,8.676662307219614,9.91892463155643,Child,Change in BMI,Obese
F,23.1,2.2,10,14.521808818119705,TRUE,70,25.3,9.398851033911223,8.762414127251178,10.035287940571267,Child,Change in BMI,Obese
F,23.1,2.3000000000000003,10,14.521808818119705,TRUE,70,25.400000000000002,9.4976677705654,8.84519379760344,10.15014174352736,Child,Change in BMI,Obese
F,23.1,2.4000000000000004,10,14.521808818119705,TRUE,70,25.5,9.594262705809031,8.92502880011474,10.263496611503323,Child,Change in BMI,Obese
F,23.1,2.5,10,14.521808818119705,TRUE,70,25.6,9.68865477723655,9.001947900306153,10.375361654166948,Child,Change in BMI,Obese
F,23.1,2.6,10,14.521808818119705,TRUE,70,25.700000000000003,9.780862833578308,9.075980925888095,10.48574474126852,Child,Change in BMI,Obese
F,23.1,2.7,10,14.521808818119705,TRUE,70,25.8,9.870905634700602,9.147158558240552,10.594652711160652,Child,Change in BMI,Obese
F,23.1,2.8000000000000003,10,14.521808818119705,TRUE,70,25.900000000000002,9.958801851605664,9.215512139486744,10.702091563724583,Child,Change in BMI,Obese
F,23.1,2.9000000000000004,10,14.521808818119705,TRUE,70,26,10.044570066431662,9.281073496764758,10.808066636098566,Child,Change in BMI,Obese
F,23.1,3,10,14.521808818119705,TRUE,70,26.1,10.128228772452706,9.343874784440278,10.912582760465135,Child,Change in BMI,Obese
F,23.1,3.1,10,14.521808818119705,TRUE,70,26.200000000000003,10.209796374078831,9.403948344305494,11.015644403852168,Child,Change in BMI,Obese
F,23.1,3.2,10,14.521808818119705,TRUE,70,26.3,10.289291186856017,9.461326583269457,11.117255790442577,Child,Change in BMI,Obese
F,23.1,3.3000000000000003,10,14.521808818119705,TRUE,70,26.400000000000002,10.366731437466168,9.516041867650666,11.21742100728167,Child,Change in BMI,Obese
F,23.1,3.4000000000000004,10,14.521808818119705,TRUE,70,26.5,10.442135263727145,9.568126432915154,11.316144094539137,Child,Change in BMI,Obese
F,23.1,3.5,10,14.521808818119705,TRUE,70,26.6,10.515520714592727,9.617612307541616,11.413429121643837,Child,Change in BMI,Obese
F,23.1,3.6,10,14.521808818119705,TRUE,70,26.700000000000003,10.586905750152638,9.664531249619136,11.50928025068614,Child,Change in BMI,Obese
F,23.1,3.7,10,14.521808818119705,TRUE,70,26.8,10.656308241632528,9.708914694772247,11.60370178849281,Child,Change in BMI,Obese
